,,minLC,maxLC,minNu,maxNu,G_Voigt_Reuss_Hill,K_Voigt_Reuss_Hill
484,mp-22870,3.06748466257668,51.7638036809816,-0.146814350985582,0.686980609418283,6.37887268701882,12.5642434506523
485,mp-684580,9.83606557377048,16.3934426229508,-0.0593762631946565,0.839234924864871,6.32986878117745,27.6548593324067
486,mp-771844,1.89393939393939,98.4848484848485,0.00260071101948974,0.639109275125348,27.7363561273635,41.9429197773517
487,mp-22947,27.7777777777778,27.7777777777778,0.125000108385097,0.437499999032247,5.76233516809422,12.320556490517
488,mp-22993,5.58659217877096,27.9329608938548,-0.126165880217135,0.8860178129707,6.55358784279561,27.0280008961929
489,mp-22867,23.8095238095238,23.8095238095238,0.0769230779463554,0.61538446262801,6.46256613257619,13.7924872572453
490,mp-30209,4.62962962962962,43.4027777777778,0.0433128862275126,0.74999999696284,6.25135857401574,15.7465560078748
491,mp-505781,2.45700245700244,2.45700245700246,-0.74458731582865,1.74860880656211,18.3703624688394,135.71941253013
492,mp-27743,3.53000504286435,90.2672718103883,0.00861538461538461,0.335253471894404,10.9395118281103,14.5602400130829
493,mp-971673,1.32619815238873,48.7202219671778,-0.656954125932911,1.52617320126736,11.5546789724406,22.8406033767655
494,mp-571638,17.5438596491228,35.0877192982456,0.115348976663708,0.556603544150085,6.08971716597097,11.8852584204662
495,mp-505824,3.13479623824451,21.5952629745733,-0.394793949423807,1.13598611591956,11.7798314858542,28.6385466046346
496,mp-556225,-21.7233915590947,64.7817349559004,-0.275362627388029,0.962953147224452,7.54854978078957,22.6436556930856
497,mp-28145,29.4117647058823,29.4117647058824,0.148648728641504,0.378378378003267,5.83471504016096,11.4991984653281
498,mp-255,12.6500580870014,25.9455273008907,0.0713202442101591,0.674876845869477,6.2676963928877,16.9331561980862
499,mp-23002,10.6029744133486,172.298334216915,-0.335701598531613,0.356637904386545,14.511531307245,14.8331614120547
500,mp-32497,-1.36182405705492,61.8016223811454,-0.352670291000252,1.21141855097198,15.9441747248528,31.9142694283271
501,mp-23021,28.5714285714286,28.5714285714286,0.256117475375776,0.313213669013107,5.81327153982412,11.8590120735404
502,mp-567629,11.4942528735632,28.735632183908,0.0209790216601824,0.846153719063558,6.60302291643442,17.639260824237
503,mp-22894,13.1752305665349,13.8339920948617,0.189673601351554,0.599578503147162,6.06629995713981,25.1037374028512
504,mp-7595,21.3464696223317,42.6929392446634,-0.112794236301555,0.701132981979376,6.71654142416412,9.76469368296904
505,mp-4876,23.8095238095238,23.8095238095238,0.157480315436304,0.488188857637588,6.21209234148251,14.063482502044
506,mp-864878,2.47524752475246,2.47524752475249,-0.669718698204941,1.6294426434504,14.5861177329758,134.573652164665
507,mp-28084,27.027027027027,27.027027027027,0.237458237706278,0.36120401299014,5.9216217563387,12.1019241949681
508,mp-23499,27.7777777777778,27.7777777777778,0.125000108385097,0.437499999032247,6.04345146132611,11.8584366755576
509,mp-29889,22.8136882129278,24.7148288973384,0.0647773279352227,0.495318930949149,6.21033665282487,13.9029124811015
510,mp-12814,11.0192837465565,13.1837859110586,0.0278983523611304,0.837509190112483,11.0878608983813,27.0727635017913
511,mp-7786,13.6986301369863,41.0958904109589,0.0255811257455636,0.743105888454896,7.58196795706557,15.2398645046481
512,mp-10173,23.2876712328767,24.6575342465753,0.161616161988253,0.474747474258948,6.08572325642153,13.8323807835175
513,mp-505825,2.53412899534047,20.845254639091,-0.461737250472375,1.18055288494128,14.4249570137898,33.2813450493822
514,mp-977012,15.7569480967027,29.3709214577913,-0.014791200585374,0.749491444521521,6,16
515,mp-5915,13.275923932544,17.641430450903,0.0759889186180748,0.731090148589641,7,21
516,mp-501,5.98802395209581,111.111111111111,0,0.544005992397915,16,23
517,mp-23302,10.5263157894737,10.5263157894737,0.212765958184879,0.617021161873951,6,31
518,mp-23709,12.987012987013,56.2770562770563,-0.0152800929938145,0.661885505107234,7,14
519,mp-505206,4.99242221627886,87.991441561915,0.0163210264313299,0.620524391093277,15,21
520,mp-1013702,13.8888888888889,13.8888888888889,-0.0136986301369863,0.802403159764356,12,24
521,mp-567337,23.2558139534884,23.2558139534884,-0.16272596368837,0.734353267878872,7,14
522,mp-9262,21.7391304347826,21.7391304347826,0.297968428680452,0.349887130303769,6,15
523,mp-5495,0.472087951563047,8.7342339007693,0.00245925344347314,0.948546279217815,14,84
524,mp-976256,17.2413793103448,17.2413793103448,-0.246753193894795,0.883116879770892,8,20
525,mp-864741,10.8695652173913,10.8695652173913,-0.574074006784625,1.34259215885295,11,31
526,mp-1018629,2.21729490022173,2.21729490022173,0.0301792760467959,0.935488336296305,17,151
527,mp-616378,17.741935483871,22.5806451612903,0.0837696335078534,0.623036467536122,7,16
528,mp-22950,14.993481095176,28.0312907431552,0.104502857993367,0.614707286852298,7,15
529,mp-2987,11.4942528735632,11.4942528735632,-0.622559587837496,1.32754781836538,13.6872805773204,28.9323929566397
530,mp-569807,9.9009900990099,27.002700270027,0.158726086645684,0.614481557291669,6.52367410875475,16.3295837881249
531,mp-600089,25.6410256410256,25.6410256410256,0.0334728039682459,0.631799130063657,7.37445181524768,12.8698092286481
532,mp-1014168,12.0481927710843,24.7657295850067,0.091345454840445,0.615688951914988,7.10886856287477,16.7897146216333
533,mp-4030,0.949186863253813,57.8371195342657,0.020009095512154,0.700924284000934,7.47978430645014,21.3055915838444
534,mp-473,17.2413793103448,29.3103448275862,0.134874782822277,0.429017886352856,6.22364992477735,13.4249264345194
535,mp-1581,15.2553909979777,106.223565508672,-0.114020196377208,0.534759377334086,8.07794151604144,9.78555080390951
536,mp-557993,-84.1005668116179,319.064002546351,-3.43473243779485,4.86118012524583,23.6745326468596,40.6935797127318
537,mp-23513,27.027027027027,27.027027027027,0.163522025499092,0.396226413884395,6.2132234545836,12.490761213346
538,mp-22925,12.5,12.5,0.0526316155030007,0.710526315388244,6.67291407776963,26.7702816386547
539,mp-976139,15.2952422972277,18.604309140378,-0.236993564956102,0.953099553397936,8.17309783371224,18.9975403913671
540,mp-12105,14.1574585635359,17.2651933701658,0.0513367771743169,0.729046452124983,8.26990311255083,20.7669821992151
541,mp-556609,18.2069290605568,42.5256213923902,-0.0330881921680885,0.521383392980315,6.57505427907849,10.9402946561319
542,mp-23350,31.25,31.25,0.165562922732031,0.324503310485561,6.18753660029829,10.9710542741003
543,mp-545756,4.67289719626168,4.67289719626168,-0.206987417760134,1.09581789140968,8.20556854091193,71.6331705989848
544,mp-4608,17.6245210727969,19.1570881226054,-0.202876041787737,0.841227334462419,7.2407567758849,18.044046633978
545,mp-569423,6.84931506849315,6.84931506849315,0.130598577095946,0.772289625463271,7.30627288853158,48.6151797363419
546,mp-139,26.9886363636364,29.8295454545455,0.111111132201645,0.397005702451564,6.40666868121983,11.4739763644667
547,mp-23866,18.8235294117647,84.8366013071895,0.0307354563296105,0.590909081266755,7.01674178330807,9.36411029244117
548,mp-23202,23.2517482517482,30.5944055944056,-0.00348433504342553,0.610208816705336,7.03846470686863,11.942575543683
549,mp-2667,32.258064516129,32.258064516129,0.228209191826523,0.277337556703805,6.21434236026565,10.1585656271656
550,mp-862871,7.0694087403599,13.4961439588689,-0.229702968834127,0.777402764690222,8.30317570276484,29.4450768665351
551,mp-2168,6.52055337928299,25.5863539445629,-0.649866731165609,1.20193496265051,14.1845856722134,28.1548920501925
552,mp-22956,22.9226361031519,32.9512893982808,0.107213631005797,0.597254004102677,6.69168794212164,12.6956928053508
553,mp-995214,15.9846547314578,28.3461210571185,0.131658380835352,0.549192500049373,6.70540785675399,14.9791518230163
554,mp-981935,18.7721968543886,19.2795535261289,0.041649312821455,0.641815909865621,7.18689595508074,17.3091865500662
555,mp-9884,6.36670014778922,32.668514676599,-0.168617793081123,0.852544356653298,7.56852882531565,17.791352644361
556,mp-3032,14.7429248777597,24.9666617276634,0.0734744707347447,0.55083284204735,6.76255718448171,17.0327339962995
557,mp-22934,27.2108843537415,30.6122448979592,0.0916029241451157,0.471969340375706,6.69272900154994,11.7902140655174
558,mp-634,18.5185185185185,57.8703703703704,-0.0689310689422234,0.468377582519223,7.25227352964825,7.85451927158517
559,mp-610517,-12.4236780687899,41.8680308352389,-0.130769227927601,0.821122047780875,8.14429496610391,26.1745732349507
560,mp-30428,13.6876006441224,28.9855072463768,0.0947325242714197,0.631977445941609,7.88569409519976,18.3349718035099
561,mp-29666,3.90625,119.140625,-0.00227881249243045,0.811492170556511,9.75243164195059,13.8051748760372
562,mp-162,21.7391304347826,21.7391304347826,-0.381957719793822,0.898272551156635,9.40589045495035,15.3976970735567
563,mp-10402,8.88099467140319,23.0905861456483,-0.0334859808490841,0.841942189063367,7.30996039789379,25.1948761541781
564,mp-761354,13.3167027669764,19.8132062418326,0.0627375271447183,0.634501348158258,7.34249538046018,20.8841178659929
565,mp-634676,18.0855315747402,34.9734821038895,0.0480180684180116,0.575825498334168,7.14664963620395,13.7863392652666
566,mp-12564,6.02409638554217,6.02409638554217,0.195965585756632,0.674351583432283,6.90074381257255,55.4471208471648
567,mp-778712,4.40521652377121,13.6674608190902,-0.55788446840935,1.26463739480016,12.7636638465569,37.157806046207
568,mp-9063,17.2413793103448,45.2586206896552,0.154977002629333,0.414634146066557,6.63058080416452,13.100255549457
569,mp-28066,-3.3112582781457,259.933774834437,-0.333645395506353,1.35272663453518,18.4360665099332,22.5918325662878
570,mp-10381,11.8601747815231,24.4486059092801,-0.15019130201111,0.782173682411674,8.27788929399218,17.4084815817032
571,mp-13590,11.1111111111111,11.1111111111111,0.0588237513486321,0.705882352446031,7.16644434658756,29.8385950729194
572,mp-510557,22.7272727272727,22.7272727272727,0.166968258048524,0.493236354152198,6.81146698996049,14.5351177959324
573,mp-754538,1.91387559808612,37.7033492822966,0.0341183279011034,0.790375938187387,15.5203879447743,41.6905561849783
574,mp-23067,27.7777777777778,27.7777777777778,0.213483181659414,0.314606740723207,6.67756557109953,11.9294296245195
575,mp-28980,27.027027027027,27.027027027027,0.193548387784266,0.364055290084869,6.70585504327032,12.3637186286327
576,mp-2659,-0.760942461735643,21.0272263758861,-0.569063340802753,1.25229190833537,13.1826384075844,34.3356662655945
577,mp-561830,11.2251288721877,28.7613817025582,0.0967755212277629,0.607665173285963,7.55438084455215,16.977588296684
578,mp-1021672,3.6420395421436,6.31782369555523,0.0158450087113792,0.926687228857856,20.4491565669433,74.9274111046836
579,mp-11327,23.8095238095238,23.8095238095238,0.179775281171354,0.415730323999925,6.81318548791588,13.8965623156925
580,mp-10918,2.87191269385411,20.2948497032357,-0.261063708143038,0.998418292103889,13.7246532939496,31.2519676471183
581,mp-28711,11.9692787696875,75.233715639696,-0.220835292364414,0.753288094883541,11.013134157673,12.8828193687253
582,mp-978264,1.16138623060485,2.81055467806374,-1.08933938926304,1.92260347452707,22.5196902119177,151.17636148684
583,mp-8132,4.0650406504065,79.2682926829268,0.0363333112968304,0.557793455512677,14.1115203004166,21.8923253898449
584,mp-3827,6.8630783771382,29.0354834829738,-0.115696769324738,0.821101609247063,8.67265269581507,18.6491910303383
585,mp-553303,15.1515151515151,30.3030303030303,0.0126511142499077,0.607547465637132,7.35186879311306,16.8637080910521
586,mp-82,5.71065989847716,16.497461928934,0.214007782493271,0.533073929627581,6.93904425523109,26.3805524612678
587,mp-644223,14.1579731743666,35.7675111773472,0.0581483962414115,0.623214901513369,8.97788376304762,16.6608206919186
588,mp-978268,5.84062299978664,7.83194651873978,-0.796791632686887,1.5145650545392,13.9849914402482,50.6251893341756
589,mp-610706,21.7391304347826,21.7391304347826,0.229007633828666,0.404580142939234,6.78734033445728,15.422146847449
590,mp-22865,21.7391304347826,21.7391304347826,0.0737103259958004,0.582309554150133,7.67202186855106,15.2254824590223
591,mp-568284,19.893309624361,32.2293843076239,0.0954063604240283,0.498241664418772,7.06556457573436,12.7341303563409
592,mp-32884,-9.41594492560515,37.6415722851432,-0.0294406280667321,0.904231624805099,8.58240959523829,25.0724942143703
593,mp-571594,10.9204368174727,30.4212168486739,0.145185166042598,0.551037242411623,7.48171403145462,14.900180293073
594,mp-997024,0.462341536167046,50.2311707680835,0.0177746178457163,0.903306820175759,10.1965398314825,25.6284608280513
595,mp-23251,15.3846153846154,15.3846153846154,0.150134052230885,0.603217133094791,7.32669363818405,21.636928269373
596,mp-556084,15.1889468386861,29.554396559612,-0.0254545433825184,0.663636165555596,7.36268579674282,16.1150509777438
597,mp-22922,7.8125,7.8125,0.31444759270822,0.541076474700951,6.91725137589507,42.6275516907551
598,mp-9687,0.282725473565171,34.4925077749505,-0.0638670863768544,0.852180892181233,8.86879978690728,21.1193942166077
599,mp-24668,15.5586987270156,17.6803394625177,0.129942320797108,0.603424519141817,7.52496594781239,19.5001731142905
600,mp-17287,2.19957949215591,121.106259097525,-0.140492712368431,0.733299975363755,13.0100597218349,18.2913722309386
601,mp-30635,2.02020202020202,2.02020202020203,-0.774075694971885,1.8087131782469,24.7174526826815,165.0134716257
602,mp-10919,2.09918656520598,18.8270795066912,-0.518750651929892,1.24613650885787,16.6139570437992,36.7757250361501
603,mp-617,1.01548616400101,89.6166539730896,0.00165132447493401,0.59533819960145,32.1576462295894,48.1382839984959
604,mp-865604,19.2307692307692,19.2307692307692,0.0721649484537524,0.518900343641135,7.6582580397183,17.2247273041542
605,mp-570232,17.2413793103448,27.5862068965517,-0.178470252703957,0.462172477158508,7.61095061906317,13.7236255553637
606,mp-29898,8.35207195631224,28.2685512367491,0.159067902158297,0.599802006008773,7.41724296347624,18.0245707646362
607,mp-8041,21.7391304347826,21.7391304347826,0.178512397000132,0.444628084425929,7,15
608,mp-978547,5.84795321637426,5.84795321637429,-0.685082804264999,1.51989631683441,17,57
609,mp-23295,22.7272727272727,22.7272727272727,0.0819672135134486,0.562841395096193,8,15
610,mp-23488,15.4761904761905,42.8571428571429,0.122074383523516,0.573033680444563,8,15
611,mp-31516,-11.3636363636364,98.4848484848485,-0.00368135557308186,1.41333316520256,9,23
612,mp-643257,15.6626506024096,27.710843373494,0.178540687360484,0.446284496796084,8,14
613,mp-1013703,14.0845070422535,14.0845070422535,-0.0138888888888889,0.756016000786914,12,24
614,mp-570229,2.60688216892596,24.5046923879041,-0.265289462603487,1.0051624605781,9,21
615,mp-864775,4.83091787439613,4.83091787439614,-0.569348056705851,1.44036060926531,14,69
616,mp-866117,2.4330900243309,2.43309002433091,-0.66841461141686,1.61320181817007,17,137
617,mp-2686,6.97707532393564,16.6595472020504,-0.00195542138540991,0.826070668743774,15,35
618,mp-23227,0.949216896060749,65.0213573801614,0.0797546012269939,0.560086650172231,10,29
619,mp-1001825,-22.5209538524998,72.4223899797707,-1.22395534662348,2.36338346487635,25.8150447758768,32.2925418334011
620,mp-570930,6.05143721633888,104.387291981846,-0.0148508150967168,0.719996094604384,10.4602197854414,15.060848018864
621,mp-12403,23.2558139534884,34.8837209302326,0.132680242335087,0.343357783152445,7.13100624674554,10.8276303374191
622,mp-643101,24.390243902439,24.390243902439,0.28125,0.28125,7.0388587401955,13.6571633566284
623,mp-22962,10.2974828375286,28.604118993135,0.213114765524908,0.383062279204374,7.17923558622235,15.2449797518538
624,mp-10228,4.80769230769231,63.4615384615385,-0.00810312655383121,0.637869496120452,15.7721641242968,24.5993587176287
625,mp-2910,6.9164769742602,7.96708107161618,-0.0882094664941442,0.910977161602596,18.4165660910281,46.3261987767369
626,mp-697111,19.4288218537726,23.5921408224381,0.216048465511036,0.423808708519104,7.2197353091781,16.0657334482194
627,mp-24409,20.4081632653061,26.530612244898,0.206896648626196,0.344827586206896,7.19550905205062,13.4225467222227
628,mp-775761,10.4166666666667,10.4166666666667,0.285714297602315,0.499999931412494,7.23120447698168,31.8041213545564
629,mp-1021323,1.07275825077302,66.9527355335395,-0.00189214758751183,0.753709999123945,97.9685886086921,125.134996023702
630,mp-27456,13.3858267716535,21.6535433070866,0.0762223602460964,0.644513624021655,7.78607743064761,20.5805488860803
631,mp-1880,-3.20433818092186,43.628296771013,-0.0749014236523189,0.703030145909029,7.50609239984775,14.7478377246635
632,mp-28163,-0.676073762548419,37.7973155670327,-0.0918024210196375,0.788549507487143,8.88233586816579,23.9812850826575
633,mp-17095,13.2141469102215,41.3913719393704,0.0208333333333333,0.403956512947265,8.26354986454771,11.8524604813515
634,mp-769777,1.47155003270111,3.41317854807063,0.00851086080855669,0.963751237884868,32.8870175142955,163.736642002279
635,mp-4112,6.72279467202815,24.817793415431,0.128785413200101,0.576832461619251,7.59948605470463,23.6022143536104
636,mp-9146,-1.54539426496791,8.67572643499382,-0.0137385823200858,0.995594839539617,14.4241172926574,76.9936773908082
637,mp-568866,14.6788452615242,32.7564742210658,-0.15369186817777,0.737896930598822,9.00094444470875,16.1629274475432
638,mp-24428,10.6165473222643,41.4463210210172,0.083445895415938,0.655036471169338,8.02023035993732,14.7877529082984
639,mp-625136,14.0040788579198,28.2800815771584,-0.0558792182378369,0.661087590310393,8.09710827988006,16.8730167680018
640,mp-23305,4.25159434788045,53.5132164820931,-0.00334823757569662,0.772230408118115,7.86603553948017,13.7003424901198
641,mp-6633,12.5534188034188,29.5138888888889,0.16395098078172,0.485095277131526,7.61366774634396,17.840356699231
642,mp-567431,1.62866449511401,21.9869706840391,-0.298341659368491,1.06117906475375,9.88811952851249,24.5209597798865
643,mp-8601,9.50413223140494,11.5702479338843,-0.595813480796198,1.05457661580002,14.4615417537392,32.9786954112064
644,mp-774160,0.813514549515016,97.9377396710576,-0.0683847956113856,0.698842331393853,26.473471085631,38.6068430781165
645,mp-1029784,9.21173549215961,15.8324012097951,-0.00753530626137881,0.8368141959665,9.82732319405676,25.7479383523654
646,mp-28282,9.36768149882904,25.175644028103,0.162042044034829,0.578690685734209,8.11040067182887,17.2394417943708
647,mp-7979,10.7737512242899,20.5680705190989,-0.253698003617557,0.852486775447421,9.44684459894372,24.4409762626166
648,mp-22271,3.2626427406199,32.3545405111474,0.0241596301932469,0.654520890424143,11.1958253242667,19.7368759234254
649,mp-5158,10.9191979352789,35.1399642644431,0.168350179102635,0.439264282990604,7.61446676292375,17.0189989205287
650,mp-7457,23.2558139534884,23.2558139534884,-0.000436954539516277,0.631979455552908,8.464157827367,14.1270043231436
651,mp-23037,15.3846153846154,15.3846153846154,0.0507131541108748,0.68938189810359,9.43676222411154,21.2932126300002
652,mp-21026,4.62962962962962,4.62962962962964,-0.669049981088008,1.53939944465254,17.2449107503348,71.8805136806968
653,mp-11644,20.4081632653061,20.4081632653061,0.228543926583737,0.370298885117442,7.59637350933137,15.9849775513568
654,mp-561078,20,20,0.254480291710496,0.3440859679269,7.54415302294596,16.4753384410102
655,mp-484,2.18698103057095,58.9651312186151,-0.11576559355483,0.959929300084714,10.9516832866547,16.0980179460979
656,mp-989560,17.2413793103448,17.2413793103448,0.198728220843972,0.429252781257939,7.65337952820922,19.4730154978046
657,mp-625055,-18.7044506459985,37.9601758467732,-2.4855089635358,3.30678556065381,37.3988981909477,73.5870007280739
658,mp-8623,6.53699344014994,21.0052341660762,-0.0405083760595753,0.799489536756551,10.0298500832581,22.3168165746401
659,mp-675766,1.57497866315197,30.4821830093317,-0.030489816996031,0.856912360351694,8.47955621656958,20.5900308655979
660,mp-32479,4.78967097042899,54.7688463140358,0.0361782186187748,0.548778036456553,8.14315986109138,15.9211274311007
661,mp-15684,9.02046252572951,22.2787262380433,-0.0697348529556166,0.731355703016253,9.70356415509168,21.00650750049
662,mp-23353,20,35.5555555555556,-0.0909090898821341,0.545454542892728,8.37983643191108,13.6344745648392
663,mp-31578,10.7824163671551,19.0765828034283,0.128753455365038,0.52164648458012,7.85186406341492,22.8695953464327
664,mp-28376,-5.24740828876304,48.2805288905567,-0.393937836016682,1.32562844276141,12.3447924432105,28.4454896378867
665,mp-8191,12.3361603700848,26.9853508095605,-0.06518184278598,0.743408323849206,8.90112610936092,19.6935782304318
666,mp-866194,10.989010989011,10.989010989011,-0.509433898026408,1.20754716883651,12.9911866184688,30.1783218117399
667,mp-567744,13.4602757715036,22.9809586342745,0.116129032258064,0.508333333082328,7.99403467712062,17.3266207545905
668,mp-867226,13.1578947368421,13.1578947368421,-0.49139573128415,1.14340344080357,12.284997269939,25.1472368656094
669,mp-772856,0.44380455809815,30.0608049540491,-0.189695397582728,1.12057699990346,16.1981984740537,44.2541561755584
670,mp-504600,15.3726462218446,19.3821132826471,0.107802748947809,0.498042187783591,7.98733041626988,19.1257513585429
671,mp-19231,5.09246850710265,9.91691235593674,-0.599701644175375,1.35844289403873,13.7662258398902,41.0313203333524
672,mp-567597,7.14285714285714,7.14285714285714,0.0251479309279131,0.843195196354385,14.359585576578,46.5605190982634
673,mp-32887,12.1703853955375,67.9513184584179,-0.0236283542161265,0.468929029509295,11.6500567135383,14.579373167253
674,mp-1575,2.72782906279864,11.2080823695454,-0.792789920799184,1.45410493370066,15.1539531046385,53.3270673177813
675,mp-12665,2.81972854138788,3.20206461479641,0.00773382711732362,0.956926657545052,31.6866615362414,112.886812755422
676,mp-976280,17.8426601784266,21.8978102189781,0.151169766069745,0.479304138661155,7.96902052546829,17.7022095449516
677,mp-9986,14.4284128745838,17.2031076581576,0.138838612570895,0.603388019225185,8.55612252399249,21.864637853258
678,mp-753508,-27.3505793107535,65.0428186209145,-0.787273497770349,1.80772243523051,14.8527555835641,36.79680672998
679,mp-20566,8.26446280991735,8.26446280991736,0.281466408784044,0.527902230573118,7.911864751267,40.0691102832103
680,mp-22875,11.9047619047619,11.9047619047619,0.120996442079314,0.644128084927041,8.97792317795236,28.0742316332305
681,mp-765545,4.94730049473005,7.85115078511508,-0.621518512579416,1.40984794905863,14.7116583203048,57.0224668291471
682,mp-21521,7.28218465539662,11.9163021633763,-0.201336373992521,0.958300501290895,11.7523277734982,34.7202608058402
683,mvc-13133,7.35294117647059,12.6050420168067,-0.146953401853697,0.802867381599523,8.78321725912452,30.8928879294351
684,mp-554799,2.99302888348915,109.196510704977,-0.443534381383659,0.896850631999503,14.0111740163702,13.715162525049
685,mp-21328,3.26797385620915,3.26797385620915,0.0379441194452382,0.899965503322121,16.2659309464791,102.115651567916
686,mp-553310,4.61898635395356,31.0041549785924,0.0187175043327556,0.791969738683423,11.2494820090569,28.9385011238952
687,mp-1866,12.082045518404,14.6108457431863,0.0594048264200387,0.71180670033894,9.98489216753537,24.5238925927523
688,mp-1018150,1.27877237851662,122.762148337596,0.0205266884449796,0.840089260999942,13.6123486029745,18.2789372796313
689,mp-616575,1.16373093229599,2.81371563442459,-3.38604550247666,4.06506422150811,49.9481788408458,155.57680500338
690,mp-556562,16.1290322580645,32.258064516129,0.145833333333333,0.418573351278598,8.19137451246814,15.9248670296751
691,mp-764312,1.79844202953928,60.3573448270592,-0.0571870375226864,0.783487544067273,22,36
692,mp-976017,6.4935064935065,16.2337662337662,-0.271310677542422,0.895877053923542,11,26
693,mp-972808,-18.2390195000869,55.5388561520086,-1.52526311538105,1.88407595452445,19,36
694,mp-941221,12.8755364806867,24.8927038626609,0.150579286987121,0.510621855942196,9,16
695,mp-8368,9.9009900990099,9.9009900990099,0.0185464248579294,0.802943974572091,13,34
696,mp-3821,9.9601593625498,18.9243027888446,-0.0737859246406949,0.779916973627528,10,26
697,mp-979273,2.26628895184137,2.54957507082154,-0.77396128663069,1.64844094597216,21,136
698,mp-998323,15.3061224489796,16.0349854227405,0.21417227635168,0.464569293548936,8,21
699,mp-779328,1.3827496105381,9.15369617761184,-1.21676704525574,1.99923365621219,22,88
700,mp-17524,-4.21175403356444,101.211689237349,-0.195125063482359,0.767027973846212,12,15
701,mp-23526,18.7720848056537,20.3180212014134,0.154744525840801,0.472992588954006,8,17
702,mp-30435,7.05264884369362,21.2235525668361,-0.0707963560862622,0.880530973451327,9,27
703,mp-1029375,3.82287352660083,8.76075183179357,-0.0110880478924162,0.919553235747021,11,48
704,mp-571440,20.1005025125628,29.9937185929648,0.0625,0.484539873691645,8,14
705,mp-570657,7.63358778625954,7.63358778625955,0.0814261112009815,0.720450277863539,8,44
706,mp-21143,3.98406374501992,3.98406374501992,0.0390984364576116,0.885771189349718,15,84
707,mp-1019612,7.89734510150143,24.9870264660093,0.169506919191506,0.535049832708356,8,18
708,mp-13542,7.44042631631867,103.093474545028,0.00915087846375077,0.524879606313778,11,13
709,mp-13051,8.97510133178923,14.4759698899826,-0.418899168260504,1.00341593207416,12,31
710,mp-16913,-0.596346288107983,33.1413661901116,0.132069576985597,0.782832204220002,8,29
711,mp-614005,-2.48906199978658,27.5165508990873,-0.329742536619385,1.43601883759547,12,38
712,mp-571166,6.7427852198148,19.0596062213432,-0.156933990587703,0.752904790919619,10,25
713,mp-977218,14.5142837627854,18.8514932636648,-0.0216271882031651,0.646286407697165,10,21
714,mp-16053,1.7717033662364,48.8483928119464,-1.1597873395906,1.38827193697937,21.0318710340766,27.3651485402847
715,mp-4138,-0.384765087650733,44.840862430034,0.0705675558229599,0.85820231489514,9.51309235869133,23.8732529554923
716,mp-7622,-3.73371349394739,37.730341205711,-0.184397744241038,0.826775923002471,9.69434890591314,20.1465964869175
717,mp-1224,1.12241158145501,26.0445299615173,0.0569343065693441,0.605033698730626,9.71881449308335,23.5650214676193
718,mp-567817,6.9593633695422,103.512965596538,-0.0031157292809254,0.427071091079584,11.0097720342629,13.3940620704322
719,mp-865863,6.62251655629138,6.6225165562914,-0.538125341226359,1.34236320499397,14.4848023085355,50.0751924704204
720,mp-571270,6,76,0.00649350649350649,0.550933108352251,16.7853908750192,23.6430166258798
721,mp-771247,0.238144207142161,96.5127400325339,-0.101264875233138,0.740532534332295,24.8163478536464,37.8798148307672
722,mp-3963,-2.9018072784912,55.6161562859031,-0.0626055545474276,1.14421798629255,10.5688347558922,25.4051310550292
723,mp-769864,6.34632819582956,21.7588395285585,0.0170585544551474,0.527756599600342,8.41136560024195,20.6692626613564
724,mp-28283,8.98203592814371,28.4431137724551,0.139442243285793,0.362057395184202,8.56798776322408,15.8339009234324
725,mp-567652,17.2413793103448,17.2413793103448,-0.0764330819648432,0.662420380583006,8.91250551130918,19.1050627702775
726,mp-8426,20.4081632653061,20.4081632653061,0.209424084267306,0.392670092075167,8.23062931556421,16.2495927990155
727,mp-14088,20,20,0.271186440977253,0.309707228305745,8.19362246684714,16.5080709449371
728,mp-2564,17.5438596491228,17.5438596491228,-0.298701247936427,0.831168829125053,10.798896952854,19.0708673171131
729,mp-7472,-1.05000656254102,51.9046513271477,0.0217557251908397,0.946859900667803,12.1469228318304,27.7585062577718
730,mp-754246,4.6592894583576,110.075713453698,-0.00751601742862911,0.338105127300142,18.8075886754968,26.1245107759661
731,mp-21273,-4.13223140495868,136.363636363636,-0.227726493810104,1.25337331061756,12.2568949759193,20.4182484929133
732,mp-22888,6.23587889742431,39.9457749661094,-0.226793147494316,0.713725701094204,9.73219004079557,20.7325896196648
733,mp-643989,10.3508691041542,23.076213748905,0.0918080223035506,0.578040881736503,8.83655963509826,19.0467930033916
734,mp-4691,-0.645696195614253,34.4208722773924,-0.0288879056744146,0.951157573829248,13.4092757514385,45.1816950976886
735,mp-23268,21.7391304347826,21.7391304347826,0.156424581705339,0.413407729747569,8.46536611980883,15.7551637116319
736,mp-7232,1.58982511923688,27.027027027027,0.104477612273204,0.526391659905938,8.57886702530942,19.5816204200023
737,mp-3138,18.5185185185185,18.5185185185185,0.018868098079954,0.52830186663901,8.79810273232691,18.1564253927156
738,mp-13948,12.5,25.9615384615385,0.0764676499852537,0.60591358141693,8.76792054846064,20.3140242864979
739,mp-30485,14.0323007678051,16.6799046862589,0.0226060476552102,0.588542499755428,8.85741526317731,22.131185271197
740,mp-361,2.9940119760479,2.99401197604791,0.403361344751162,0.523649453121327,8.35250976284191,111.567767390831
741,mp-1836,7.77604976671851,20.606531881804,0.115446285408872,0.570631020635073,9.22915339311913,21.6899863663016
