,minLC,maxLC,minNu,maxNu,K_Voigt_Reuss_Hill,Emin,Emax,Gmin,Gmax
mp-1029316,3.3602150537634405,45.6989247311828,0.027777777777777766,0.8472586966657627,36.0888559197147,7.197673498456911,167.3545232273839,2.0,68.999998164903
mp-765135,3.4364261168384873,70.44673539518901,0.005337312836266723,0.5511022046437265,12.996450345767741,6.19698314108252,124.71428571428572,2.0000000066109287,10.104166587327034
mp-977013,16.743675436252854,60.58051997754014,0.05112407153977425,0.7087000490966404,11.333547673847008,7.739050935131034,30.578587699316625,2.902004265985826,11.074888692424803
mp-765892,5.865317643608636,95.3391805173738,-1.49590830186698,0.8445556270201904,18.068984955104415,6.09962858633199,239.28947368421055,1.9956288658014874,96.0106370939149
mp-32669,-56.756756756756765,222.97297297297303,-0.7798164947408441,1.8421052631515564,16.781765526983104,4.036363636363635,38.81822320296048,2.4503311461930344,11.000000000000002
mp-643432,27.355623100303955,57.750759878419444,0.028928682639900342,0.4390869197836938,7.875605662915131,8.435897435897438,14.583941579486046,3.233415318298825,6.000000000000003
mp-865145,12.195121951219491,12.195121951219523,-0.4079421714584071,1.2202166051574264,27.32726366593087,5.857142857142855,33.663157837717776,2.0000000940656153,13.000000000000004
mp-773525,-85.51209139911475,78.47881065559461,-3.2479869041785134,3.4728127535725,87.45931830069426,3.608684783777212,217.81156618671324,1.038555572282012,95.52758493605998
mp-977011,11.379800853485067,63.01624986711328,0.09420552125957282,0.5828041417715848,10.310062831554824,7.367023390602473,26.07727975270479,2.830817424178083,8.435996278127034
mp-862868,9.029345372460472,24.830699774266378,-0.4607424588881477,1.2270237327267832,23.39098577772452,7.799295774647887,25.94117646190609,2.500000068791494,23.999999999999996
mp-1011695,28.57142857142857,28.57142857142858,0.17021290996975194,0.4893616844463694,11.686474138685778,10.769230770708596,17.5,4.0,6.9999982172008925
mp-971683,1.1027790030877809,124.17291574768416,-0.003307430222556215,0.7188415988966687,68.07158491574594,5.954217714784691,470.9195548437567,1.989956364692081,201.51002454642637
mp-1029309,3.0915086562242373,43.48722176422093,0.0311111111111111,0.8553911124761238,37.776609237900736,7.234865448497116,177.1327084361125,2.0,73.99999691555821
mp-779689,38.46153846153846,38.46153846153848,0.19540230714535387,0.344827585734404,8.375363933625113,10.399999999999999,12.580645160349157,4.000000271664714,5.000000000000001
mp-771841,1.3661202185792338,98.3606557377049,0.00032880047255740117,0.7444024116621901,40.37807420585252,6.230233195766613,142.35543575028998,1.9777887408937231,47.022211259091904
mp-12527,3.9024390243902403,139.5121951219512,-0.011838531244066709,0.7188290309295812,20.673446472045235,6.700682898032974,108.34754794815035,2.899300041058052,43.099751229224566
mp-996960,-3.4096299810246666,57.89792177014973,0.0363716807917004,0.9681670058954646,19.701569883236203,9.30165704258159,118.3438596491228,3.58578672302885,11.080906592150335
mp-865582,6.369426751592354,6.36942675159237,-0.7124536569164699,1.6009034705516247,52.21414803685356,5.9245283018867925,83.84292854474641,2.0000001046291347,34.00000000000001
mp-861896,4.784688995215308,4.784688995215322,-0.6758181396075242,1.5669272161922332,69.72363564139133,7.411347517730497,94.30487765428981,2.5000007915907907,37.00000000000001
mp-980021,6.157635467980288,7.389162561576352,-0.4483695649866045,1.281249988402853,48.0,8.371134020618559,54.56522152266919,2.8726419322503807,21.000000000000007
mvc-15785,3.1101246466159713,14.521969354398873,-0.6280888302882378,1.369876468992127,50.0,3.956437739200312,188.13659486957462,1.0000000681312429,45.5800177226718
mp-974738,18.65671641791046,22.388059701492548,-0.21877520521560798,0.8980449719559737,16.0,7.282608695652174,25.399448942713594,2.5000000023417788,10.999999996389434
mp-754113,0.9818360333824251,63.745368222137024,-0.38494418496275723,1.0707689023109324,25.0,6.914029752758821,104.90930306877917,2.0000001066807562,44.00000000000009
mp-1021431,20.602218700475433,49.128367670364504,0.06445674950623376,0.607206492711918,12.0,9.061491033892025,29.151106833493742,2.999999999999999,11.999972798961213
mp-1013713,18.867924528301884,18.867924528301888,0.0,0.79661012544968,17.0,8.517857147714196,53.0,2.999999999999999,26.499988461646407
mp-865731,6.451612903225795,6.451612903225823,-0.6481270585772293,1.4982973893111702,52.0,7.3809523809523805,81.62233789972338,2.500000128433254,33.0
mp-865995,4.71698113207547,4.716981132075499,-0.5680520880293923,1.4621026891671782,71.0,7.412587412587412,69.47898980686556,2.5000007673223914,26.000000000000007
mp-866169,14.492753623188413,14.492753623188415,-0.07999995148775531,0.8399999983378532,23.0,8.625,23.884615355905254,3.000000679161892,9.000000000000004
mp-961674,3.1250000000000027,3.125000000000017,-0.2452825787757178,1.1886792442367962,107.0,7.441860465116281,34.698795135378646,2.5000001100104514,12.000000000000005
mp-753982,27.777777777777775,27.777777777777782,0.031250000263842316,0.6874999636914323,12.0,8.307692311744653,29.454545454545457,2.999999999999999,13.499997373645893
mp-775831,-4.551323252838714,132.66599943195342,-0.06505917541824273,1.355563695036304,42.38616275777543,5.5791382378392855,283.2831798021153,2.552364167072612,117.80851339707401
mp-643243,28.571428571428566,28.571428571428587,0.2782609094039681,0.33913043140693416,11.358171299075346,13.125000002841338,14.25925925925926,4.999999999999998,5.499999813230529
mp-776083,2.286585365853659,140.2439024390244,0.008422071028428438,0.5719966008495407,25.77620656210463,6.734535540405925,132.14461836712925,2.9791757010810462,51.020824298920886
mp-771787,1.4000700035001739,109.55547777388868,0.003540449147878816,0.6236207660538804,41.794538115386494,7.925569698305668,265.6858420740242,2.990991722063922,114.50895841319739
mp-850131,-1.6844245547238632,197.7607667751006,-0.4341313103485106,1.3822329613610094,26.766458585887207,4.669463768064024,218.144549768575,2.347452877352078,90.77483015777864
mp-760375,26.31578947368421,26.31578947368421,0.03534609781290622,0.6229749306550383,12.84931084673486,10.857142876501717,31.485714285714288,4.0,14.499997884325756
mp-754483,-13.630003445580815,318.29523562604044,-1.3557983532264815,3.1184511899330727,29.378337839395464,2.8218854512843405,167.861752777288,2.426965788512535,58.05789423586924
mp-861905,4.184100418410024,4.184100418410052,-0.6230877693655196,1.5262490930602364,79.3805269348168,7.4223602484471956,82.32221966649925,2.50000078048853,31.000000000000007
mp-850275,31.249999999999993,31.250000000000007,0.05084747056198088,0.5593220057414059,10.752607384166826,10.666666668872901,25.37931034482759,4.0,11.499998801465283
mp-867206,4.032258064516111,4.0322580645161255,-0.7605252305145956,1.7070540546285538,82.9946507852919,7.425149700598798,131.00331555139098,2.5000001324058245,53.000000000000014
mp-755309,33.333333333333336,33.333333333333336,0.0,0.5789472053989425,10.226559072091355,10.58823529656209,30.0,4.0,14.999997707151085
mp-684580,9.83606557377048,16.393442622950825,-0.059376263194656574,0.8392349297117783,27.65485933240668,9.195979899497488,25.20575683526729,3.000000003463521,9.999999999901956
mp-771844,1.8939393939393934,98.48484848484848,0.002600711018433099,0.639109275125348,41.94291977735171,8.3268999083934,237.55517119313052,2.9891317186919375,95.01085546792662
mp-864878,2.4752475247524637,2.475247524752491,-0.6697186982049406,1.6294426434503952,134.5736521646653,7.45387453874537,101.6870708749426,2.500000791590786,37.00000000000001
mp-977012,15.756948096702729,29.370921457791262,-0.014791200585374042,0.7494914445215215,16.0,10.681037615355715,32.08362491252623,3.7898166876488584,14.354141058584416
mp-1013702,13.888888888888888,13.888888888888893,-0.013698630136986311,0.8024031597643558,24.0,11.368421056064351,73.97260273972603,4.0,37.499982543087576
mp-976256,17.241379310344826,17.241379310344833,-0.24675319389479514,0.8831168797708925,20.0,9.902439024390244,33.83333327778206,3.500000145908597,14.000000000000004
mp-864741,10.869565217391298,10.869565217391301,-0.5740740067846254,1.3425921588529508,31.0,7.301587301587302,58.97435882545031,2.5000007640571886,25.000000000000007
mp-1014168,12.048192771084338,24.765729585006703,0.09134545435091683,0.6156889519149882,16.789714621633255,12.36044273888431,41.5,4.000000001107068,13.817339261061917
mp-976139,15.295242297227729,18.604309140377964,-0.2369935649561024,0.9530995533979365,18.997540391367075,7.11931693454052,43.58653846153847,2.000000232140073,16.89290698785871
mp-862871,7.0694087403599015,13.496143958868917,-0.22970296883412675,0.7774027646902221,29.44507686653508,8.712206047032474,41.59603960396039,2.500000090748279,26.999999999999744
mp-995214,15.984654731457805,28.346121057118506,0.1316583808353524,0.5491925003399705,14.979151823016343,13.188622759461714,27.68141592920354,4.983536320772627,10.000000000000002
mp-981935,18.772196854388636,19.27955352612887,0.041649312829638026,0.6418159094062883,17.309186550066194,15.138692214024248,41.93617021276596,5.000000066148833,11.72579754433103
mp-761354,13.316702766976398,19.813206241832578,0.06273752714471827,0.6345013481582579,20.884117865992884,11.921535151487337,39.663005920651955,3.6972245238603416,13.572883690207231
mp-634676,18.085531574740216,34.97348210388946,0.04801806841801158,0.5758254983341679,13.78633926526664,13.146197098513131,26.581923176119954,4.837722886406586,11.025371536762897
mp-778712,4.405216523771209,13.667460819090188,-0.5578844684093497,1.2646373948001557,37.157806046207014,7.337763525356405,104.6497048318015,1.9172374698264856,39.3145982538268
mp-754538,1.9138755980861237,37.70334928229664,0.03411832790110342,0.7903759121248938,41.69055618497831,10.412983688974599,115.70934256055362,2.999999999999999,39.99999863320923
mp-1021672,3.6420395421436,6.317823695555226,0.015845008711379206,0.9266872288578565,74.92741110468364,11.500643980229318,155.28741721854308,2.999999999999999,59.10225607553263
mp-978264,1.16138623060485,2.810554678063739,-1.0893394011215294,1.9226034743611764,151.17636148684016,11.715892597968068,275.97435897435895,3.0000000028937066,44.000000000000014
mp-978268,5.840622999786641,7.831946518739778,-0.7967916326868874,1.5145650545391969,50.62518933417561,7.652816822180804,81.68322889207376,2.0000000517314693,36.000000000000014
mp-32884,-9.415944925605151,37.64157228514323,-0.029440628066732085,0.9042316248050997,25.072494214370337,9.325855485035412,50.14476614699333,2.9999999999999996,11.082943637306538
mp-997024,0.4623415361670463,50.231170768083516,0.017774617845716316,0.903306820175759,25.62846082805126,10.634755070263456,121.90909090909092,4.0,20.0808625281818
mp-865604,19.230769230769223,19.230769230769234,0.0721649484604252,0.518900343641135,17.22472730415421,16.806255430060816,38.43478260869565,5.999999999999998,12.526315730230102
mp-978547,5.847953216374268,5.847953216374268,-0.6850828042649995,1.519896499628033,57.0,8.844827586206897,106.87499957737147,3.0000001556358376,45.000000000000014
mp-31516,-11.363636363636367,98.48484848484848,-0.0036813555723145216,1.4133331652025622,23.0,5.617021276595745,37.59417539877217,3.49842712242717,18.099019512477657
mp-643257,15.662650602409636,27.710843373493983,0.17854068736048356,0.4462844967960844,14.0,16.956521739294057,26.774193548387096,5.999999999999998,9.282894684823173
mp-1013703,14.084507042253517,14.08450704225352,-0.013888888888888895,0.7560160007869141,24.0,14.013157925550098,72.97222222222224,4.999999999999998,36.99998683766027
mp-864775,4.830917874396122,4.8309178743961425,-0.5693480567058509,1.4403597703159117,69.0,8.871428571428574,80.88655438757762,3.0000001506153287,31.000000000000007
mp-866117,2.433090024330904,2.433090024330918,-0.6684146114168602,1.6132021211676562,137.0,8.934782608695652,119.23516030665728,3.0000001553831823,44.000000000000014
mp-643101,24.390243902439025,24.390243902439035,0.2812499999999998,0.28125000000000017,13.657163356628374,17.937499999999993,17.937500000000004,6.999999999999997,7.0000000000000036
mp-697111,19.42882185377255,23.592140822438093,0.2160484655110365,0.42380870851910407,16.065733448219447,17.068489080570565,23.64594127806563,6.0,9.225741058423317
mp-775761,10.416666666666657,10.416666666666671,0.28571429760231465,0.4999999314124944,31.80412135455635,16.941176470588232,22.153846149214903,6.000000509371347,8.000000000000002
mp-769777,1.4715500327011117,3.4131785480706345,0.00851086080855669,0.9637512378848676,163.7366420022792,11.629557333899866,342.2294283861985,2.999999999999999,103.8111965494827
mp-625136,14.00407885791979,28.280081577158388,-0.055879218237836925,0.661087590638572,16.873016768001786,11.92638866488034,28.580389543123193,4.0000001773493885,11.999999990744088
mp-774160,0.8135145495150159,97.93773967105757,-0.06838479810215417,0.6988423313938535,38.60684307811655,8.754713992234823,251.51480220068117,4.012049942428941,86.98795000360316
mp-1029784,9.211735492159614,15.832401209795098,-0.007535306261378804,0.8368141959665,25.747938352365363,10.468538778225021,56.293702707088485,2.876894377271088,20.35043926419787
mp-989560,17.241379310344822,17.241379310344833,0.19872822084397176,0.42925278125793903,19.473015497804617,17.53488372093023,23.373134307179214,6.500000613132184,9.000000000000004
mp-625055,-18.7044506459985,37.96017584677322,-2.485508963535801,3.3067855606538097,73.58700072807392,4.938090823709189,299.0712703321025,1.497211871905226,122.97560980059507
mp-675766,1.5749786631519687,30.482183009331724,-0.030489816996031,0.856912360351694,20.59003086559791,12.900627301465514,38.23023329405645,4.761336824926677,13.079004738618515
mp-866194,10.989010989010984,10.989010989010998,-0.5094338980264079,1.20754716883651,30.178321811739867,10.11111111111111,64.23529399496573,3.5000001702266963,28.000000000000007
mp-867226,13.157894736842104,13.157894736842126,-0.4913957312841504,1.1434034408035711,25.147236865609408,10.037735849056602,58.117646959500874,3.500000168356074,26.000000000000007
mp-772856,0.44380455809815006,30.06080495404906,-0.18969539758272758,1.120576999903455,44.254156175558414,10.56428999721047,167.56238092109584,3.0000000022639113,58.86421638996288
mp-976280,17.842660178426595,21.8978102189781,0.15116976606974514,0.47930413866115473,17.702209544951643,18.49823943980867,27.400000000000002,6.999999999999999,10.30936394911455
mp-753508,-27.35057931075354,65.04281862091445,-0.7872736260941826,1.807722435230513,36.79680672997998,6.816198747727733,121.17414721723519,2.631139881752241,32.00000000000001
mp-765545,4.947300494730045,7.851150785115078,-0.6215185125794165,1.4098479490586295,57.02246682914712,11.727691396855066,90.75329234878575,3.9586293259386354,36.90484238525228
mvc-13133,7.35294117647059,12.605042016806722,-0.14695340185369746,0.802867381599523,30.89288792943509,15.045977011494251,32.63849756429477,5.222942818279316,15.999999985522816
mp-764312,1.798442029539283,60.35734482705918,-0.05718703752268651,0.7834875440672727,36.0,9.671889553126695,192.93676277850588,3.0000003811617266,83.08773010560014
mp-976017,6.493506493506496,16.233766233766247,-0.27131067754242216,0.8958770539235417,26.0,11.846153846153845,45.313986730336445,4.317757402381107,23.000000000000007
mp-972808,-18.239019500086915,55.538856152008634,-1.525263115381046,1.8840759545244516,36.0,6.597453015813091,140.0186654221763,2.1475649275063384,47.47294205632578
mp-979273,2.266288951841375,2.5495750708215414,-0.7739612778403218,1.6484409459721574,136.0,9.666818804199005,139.9020988836862,3.0000009610610325,52.99999999924886
mp-998323,15.306122448979588,16.034985422740526,0.21417227635168018,0.4645692935489363,21.0,18.90909091367622,28.0,6.999999999999999,10.746734407530742
mp-779328,1.3827496105381043,9.153696177611844,-1.21676704525574,1.9992336562121855,88.0,7.637494157578278,234.1367365437794,1.9655581524831636,69.28241453655363
mp-1029375,3.8228735266008265,8.760751831793568,-0.01108804789241624,0.9195532357470209,48.0,12.564574967822848,64.06122448979592,3.7379126525441153,20.955154404318872
mp-977218,14.514283762785377,18.85149326366477,-0.021627188203165136,0.6462864076971647,21.0,12.996479816246644,60.31204943357363,4.000000414703364,18.526732038638002
mp-865863,6.622516556291383,6.622516556291404,-0.5381253412263587,1.3423632049939676,50.07519247042042,10.262135922330096,79.21311456420398,3.5000001732664594,32.00000000000001
mp-771247,0.23814420714216067,96.51274003253391,-0.10126487523313785,0.7405325343322955,37.87981483076723,9.208080231295648,241.83507853403145,3.9306224066812154,76.06937754333663
mp-754246,4.6592894583576,110.07571345369833,-0.007516017428629109,0.33810512730014225,26.12451077596608,8.989528795811516,134.55814176105224,4.91436110065064,52.084952825248955
mp-777130,-3.0349013657056183,50.07587253414264,-0.15733288821770705,1.2420392158460971,27.441814250001677,7.9397590361445785,41.88887697711692,4.018190869616858,19.094389567552515
mp-569581,0.0,16.666666666666668,-0.04861950294810284,0.6530978490391781,31.079722749327157,18.726268609559444,30.76817486324907,6.558421480359382,14.405124822460056
mp-997616,8.849557522123893,8.849557522123895,0.0569094984681681,0.756553775035374,37.823784979715256,17.092436979403026,70.17894736842105,5.999999999999998,29.499993577707436
mp-867263,4.999999999999997,5.000000000000004,-0.52830181747134,1.3584905651919854,66.7707403053389,11.764705882352942,91.52542181980695,4.00000120739901,36.000000000000014
mp-989405,21.27659574468084,21.276595744680858,0.13644215514712882,0.379965457288114,15.596273030564276,18.27777777777778,24.736842102144248,7.000000713119898,10.000000000000002
mp-626620,10.256241137090656,25.624113709065718,-0.15069769872205388,0.7772719633630586,20.878940041379213,12.455487787756596,39.34741172355268,4.000000005765466,15.000000000000007
mp-776678,1.4231908225755445,3.4214082401311057,0.013432209332647497,0.9466069678447488,124.9578974511183,11.679641807751505,268.57915057915056,3.000000382878936,91.9688263027623
mp-643279,20.83333333333333,20.833333333333332,0.26315789473684176,0.2631578947368423,16.165850559048977,22.736842105263154,22.736842105263168,8.999999999999998,9.000000000000004
mp-779840,4.4861337683523645,13.050570962479611,0.03634826886081831,0.6544487825358846,33.59240431849594,20.72450806959347,39.38123415046493,6.999999999999999,18.999996598151803
