,minLC,maxLC,minNu,maxNu,Emin,Emax,Gmin,Gmax,elasticity.G_Reuss,elasticity.G_Voigt,elasticity.G_Voigt_Reuss_Hill,elasticity.K_Reuss,elasticity.K_Voigt,elasticity.K_Voigt_Reuss_Hill,elasticity.poisson_ratio
mp-7615,1999.9999999999989,3249.9999999999986,-1.5000000000000004,-0.5853659915749893,0.7804878048780491,2.000000000000001,3.555555902981377,14.999999983640494,7.0,10.0,9.0,0.0,0.0,0.0,-0.85
